"Land_system_names","Land_use","lon","lat","Landform_sha","BIO9_Mean_Temperature_Driest_Quarter","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"low-intensity forest",41,5337284,3573465,0.252450814974657,-0.0419514034560698,-0.432901793533268,-0.0179976503343641,-0.746462781377392,-1.0772872472566,-1.06051491821368,-0.894934027091109,0.311527441564103,-0.982233544816045,-0.965311564410572,-0.737750133084424,-1.02549363390294,-1.30828755754429,-2.16158181300343,1.40008672990284,0.0494766326538355,-0.411405866907528,0.69164242051404,0.821337159386625,-1.33377074247918,-0.0202513121477317,-0.306807330815753,0.243398654964725,-0.167861258283209,1.26021209520691,0.8425663368254,0.429014085237976,-1.24971146265186,-1.59671757791487,1.04353365905452,-0.152212591410116,-0.459873103679282,0.659350380450359,0.33541913049627,0.0545938248219828,-0.583472047549351,0.458712170103119,0.00133185804585059,0.578907983931339,0.150703091590675,"low","low","0","2"
"medium-intensity forest",42,5263284,3550465,-2.30512448377141,0.11223030859086,-0.180698003446221,0.1956019924408,-0.502516548459423,-1.11423571357644,-1.04628663584607,-0.890049260729318,0.157509655829523,-1.06719774417564,-0.990439288658983,-0.804519041994076,-0.984149141982521,-1.30828755754429,-2.05694487024771,1.27657424931188,0.246339563438338,-0.146081429616802,0.542132546897359,0.969324182204623,-1.61501688789008,-0.317669039527843,-2.04774022460701,0.0817881727737972,-0.000830068321503093,-0.9448617174095,-1.11686909087791,-0.535923556934031,1.05295694016473,0.33916035140495,0.239389929453211,0.339942676402747,0.661597509457921,0.399168652644745,-0.597522568711649,0.351089870823816,0.621781488831221,0.513183093227857,0.235339549934072,-0.776069191125741,-0.898813907109178,"low","medium","1","3"
"medium-intensity forest",42,5262284,3549465,-0.568347315279883,0.116180639139257,-0.172988299702546,0.203426264090796,-0.498538915052439,-1.10975686646885,-1.03938129976731,-0.888287808310642,0.165447762629607,-1.06080692256905,-0.989086693325278,-0.799566798449731,-0.981677383843069,-1.30828755754429,-2.06706451377257,1.28402543175838,0.2592489608108,-0.141916488489648,0.552505641819519,0.974745027727389,-1.50127801047541,0.321652747254008,-1.61331902038355,0.147121812831867,-0.196303447423467,0.458740299445212,0.141704815143352,-0.421835108603774,1.08200062594109,0.390041106025697,0.439808634904631,0.334866185755932,0.99814665078101,0.238293333633015,-1.47722583418963,1.18391009982428,-0.0269691236069094,0.379763383455072,-0.383278207201443,-1.5661605125039,-1.26886501445899,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5213284,3543465,0.647386859572979,0.104154529980713,-0.200806580454659,0.0948950853108959,-0.420917834513402,-1.09960643833006,-0.97018447779352,-0.945770120048427,0.496402488728523,-0.972555903470205,-1.02426576184769,-0.730016693263961,-1.06091425958201,-1.34688067909564,-1.91136686696381,0.942729768999003,0.144585441279763,-0.0718630062569865,0.297030723942315,0.899551989846369,-1.39114716458756,-0.830502392696117,-1.78551665637171,3.01423444701751,1.54507553574085,1.19527792477908,1.56048337954927,1.62287916456291,-1.15326967701502,-0.700551466252005,0.927731312148787,-0.851853515925651,-1.38824394633802,0.900144315960287,0.801293695623899,-0.0186026127407983,0.763508938811111,0.103211319172195,0.422002124993941,1.20945141069187,1.25667001986265,"low","low","0","2"
"high-intensity forest",43,5264284,3538465,1.34722142767459,0.11449004929665,-0.178231469412199,0.21437475528878,-0.482455559261217,-1.13686671024751,-1.05737291273766,-0.909067812572675,0.179967680333444,-1.09070829508336,-1.00273135884317,-0.822640029601584,-1.01438128459483,-1.30828755754429,-2.02141906086702,1.27080805806636,0.266826107847582,-0.133220549016975,0.549066537132807,0.98233040846908,-1.26574579682154,0.056704416202673,-0.976654745514027,0.221142012353764,-0.448823404986664,0.839314406468801,0.631601101167155,-0.579026685973012,1.10635825500531,1.30572860925899,-0.108262296996729,0.035893181088051,0.407664420665597,0.0600506859684157,-1.65334879461001,1.02391658027875,0.34186443214744,0.190451034076251,-0.377763150837079,-1.66439034845247,-1.14819502465343,"high","high","1","4"
"medium-intensity forest",42,5251284,3525465,0.704075630719383,0.136417396173149,-0.136891603219383,0.2431742959542,-0.448117384212462,-1.12449724553635,-0.998601267552411,-0.928154434260226,0.338191973043333,-1.04604428945173,-1.01096711687951,-0.78808389600604,-1.03960799586722,-1.21166261479796,-1.93289817959229,1.24829157161441,0.302262814656863,-0.0901550835491239,0.529315105994898,1.00228343004828,-1.0607256504016,0.715538971560358,-0.159910030214829,2.48038643128949,1.45593518522707,0.947004279423526,-0.157257611371076,0.974515001056793,0.0761269293254298,1.06748763130374,1.77828573417699,-1.39505038435753,-1.27606356484469,2.47902539519426,-0.0232458993591449,0.370692777608604,0.602946550531576,1.30299012055082,-0.248569841249788,0.267704781185937,0.7211686905586,"low","medium","1","3"
"shrub",80,5249284,3524465,-3.12822503498896,0.132188240017981,-0.147481357930332,0.199041835925615,-0.448117384212462,-1.11115449849289,-0.979711591677009,-0.922075541621464,0.357232134677982,-1.02770325177604,-1.00552745945945,-0.773733105542019,-1.03052228385907,-1.21166261479796,-1.8951731126568,1.19532477671286,0.274001060316859,-0.096918526909356,0.502997981338841,0.971707389356395,-2.22065945277503,0.0372602086139781,-2.19431518103022,-1.26295378447697,-0.12426669479587,-1.31386113078836,-1.94305140677305,0.840838109000127,-1.24971146265186,-0.0459726640766336,-0.271884046012208,-0.689379194507747,0.534083181309003,1.39649108974852,-0.411051336694591,0.871099939340736,0.641223436020465,0.791031949924864,-0.750646643465624,-0.70965519867643,-0.72676308552779,"low","none","0","1"
"high-intensity forest",43,5259284,3524465,-3.25914573144154,0.120260406576176,-0.171865731759925,0.213818982704493,-0.475316998760365,-1.13059826858034,-1.01683317545313,-0.92287240020707,0.284031963489821,-1.06498165889542,-1.00867554303182,-0.802803081696458,-1.03251748482879,-1.22475874181078,-1.96366759746013,1.25429483540745,0.274001060316859,-0.121500036869741,0.540491302302605,0.981945355717849,-1.64147324748908,-0.381456692570779,-2.94950792212667,-0.644617090616526,-0.769639161598269,-1.115765349031,-1.88523347373747,-0.518747346561721,-1.24971146265186,0.116926429433899,-1.19249219219952,-0.641206447043599,-0.899416919381376,-1.73924429050935,-0.701407656848032,0.654954569513588,0.0275992681709253,-2.13923532893177,1.46698073598328,-0.725905329117866,-0.181079114685247,"high","high","1","4"
"high-intensity forest",43,5257284,3519465,-2.3872744474078,0.132188240017981,-0.141617840704141,0.229019820311503,-0.448117384212462,-1.15917024517301,-1.03547083862995,-0.946229765736947,0.31774642861499,-1.0891673372645,-1.02760310157746,-0.821457000098477,-1.06631787954333,-1.21166261479796,-1.92442660278584,1.23027560244903,0.300384251553581,-0.096918526909356,0.537195225467297,0.992476865380386,-1.89783387767338,1.24504677362238,-2.52985576585033,0.556097152308434,-0.0465793595164622,-1.35651313272615,-2.20222730845488,0.280221853622902,-1.24971146265186,0.151874658710222,1.02015610311222,0.104033619767335,0.462286191096939,1.03594831378419,-0.457019629393194,0.753719552703679,0.217856813932868,1.11660824800086,-1.11714875157398,-0.393171141926029,-0.571470080524337,"high","high","1","4"
"medium-intensity forest",42,5203284,3518465,1.36277143020313,0.13858351520638,-0.13346505219627,0.209098346432779,-0.393718284814342,-1.23827499486476,-1.10154234065286,-1.06597949017103,0.513433713418009,-1.12852859371506,-1.09460875839994,-0.851470575670742,-1.23407754905924,-1.30828755754429,-1.93694187707139,1.10712683902381,0.268690326562956,-0.047755741415234,0.42112168780971,0.978674784201055,-1.41392142994765,-0.226884117085451,-1.56507869115706,2.01286161961051,-0.0317576168984543,-0.883637442210856,-0.310398050796835,0.0175142599581435,1.89330336631901,2.0470339546002,1.9573620275707,-0.733566094159104,-1.45547340632943,1.35256041011519,0.439610709184102,0.0651667027705873,0.327852594549568,0.597777641753317,-0.194631004568943,0.701951138315965,0.712256525083932,"low","medium","1","3"
"medium-intensity forest",42,5207284,3515465,-1.46884980245464,0.147523569004332,-0.137984603331061,0.212618239466747,-0.393718284814342,-1.24403307913987,-1.11140839576267,-1.06640161613315,0.514133864397583,-1.13641700645101,-1.09821420543656,-0.857434431434283,-1.23447609389403,-1.30828755754429,-1.93093505928814,1.12331727235092,0.276875454962391,-0.047755741415234,0.431738645218497,0.981113451625622,-1.57199594989532,0.371229594251382,-1.59802174209891,-1.02125201564081,-0.960767941374122,-0.509851532526037,-0.368572177937036,-0.350871991995823,-1.24971146265186,0.180369431193198,0.140812988553153,0.173608619472141,0.886212838616782,0.162848578177163,-0.550582234781878,0.6945512559485,0.236948450463232,0.0612739068192714,-0.386185785685115,-0.668484145357793,-0.783803618855643,"low","medium","1","3"
"high-intensity forest",43,5202284,3514465,-3.25914573144154,0.147523569004332,-0.139815933816413,0.225843568556484,-0.393718284814342,-1.26973738087831,-1.14157684879253,-1.0942923635902,0.527599835813585,-1.16166343997734,-1.11517329896534,-0.876407053712419,-1.2723264519656,-1.30828755754429,-1.93437923732255,1.13393302580641,0.274001060316859,-0.047755741415234,0.428009909132712,0.990276280984089,-1.85246251918317,-0.626680544374894,-1.53827020219025,0.806101697383718,-2.14053579473929,-0.465431732021725,-0.319225174185589,-0.727216362383797,-0.717414176431641,0.932780843484599,0.0285908989604616,0.813733411919705,0.791463575883566,0.135543191470968,-0.88351693649681,-0.182498202117459,-0.834907375772509,0.862066998403725,-0.263124720494799,-1.13694818338922,-1.22052496337192,"high","high","1","4"
"high-intensity forest",43,5205284,3513465,-1.96865684716203,0.137860446530226,-0.138634374445224,0.20431881656416,-0.393718284814342,-1.25438762861127,-1.12595856624441,-1.0813609517558,0.523332946635798,-1.14690590481797,-1.10598435982905,-0.865337947944662,-1.2526072842118,-1.30828755754429,-1.91477923376235,1.10168034821698,0.259919836797163,-0.047755741415234,0.409761700712903,0.975363409769259,-1.60829951452995,-0.00593919117802495,-1.79927780768788,1.38340229031214,-0.762037914727856,-0.597872991305821,-0.922213583709525,-0.426953872114442,-0.952241961040359,-0.284640806697275,0.683184971962695,0.68021571152424,1.02851866089726,0.890321176352713,0.133554600642252,0.818493911900555,-0.67259578922819,1.73019255030647,-0.851443641279371,-0.184081896919241,-1.42865609985203,"high","high","1","4"
"high-intensity forest",43,5206284,3513465,-2.05416654628957,0.145343014513362,-0.129957297813052,0.216863152703327,-0.393718284814342,-1.24892735484586,-1.11976513764568,-1.07607264505489,0.522956936741302,-1.14146984090506,-1.10283446743677,-0.861245561380706,-1.24514347023422,-1.30828755754429,-1.92699780709819,1.1230585775515,0.275427775202345,-0.047755741415234,0.429855683554925,0.984054430663979,-1.57166243656226,-0.404337637024723,-1.63941000004688,0.240773605327576,-0.642089729730801,-0.454951857844299,-1.14172661930789,0.271681167821301,-1.24971146265186,-0.231145368077169,2.14114390917877,1.12794879554379,1.11744688825297,0.241053604666051,-0.50710851728365,0.303904790567125,0.374542823425728,1.14429142130098,-0.151685475825989,-0.527573605634951,-0.542435013042084,"high","high","1","4"
"medium-intensity forest",42,5190284,3436465,-0.381291410047394,-0.398886688489781,-0.0652005749124585,0.245794775124902,-0.339319120567382,-1.40743943169811,-1.36954512158797,-1.22737268419242,0.60211457870973,-1.33442935497503,-1.1975290705088,-1.00162121286722,-1.49181363591718,-1.01841365078901,-1.6072875458353,1.0442624583189,0.348376711403707,0.00592608666511197,0.44254511453038,1.00409896169332,-1.4775109061763,-0.448409382108172,-0.698407983985049,2.34015337229226,1.05942760526119,-0.551980952190027,-0.89032359444041,1.84622908881353,-0.945180209083622,0.0652274511126846,1.98981622975561,-0.426445266879379,-0.377293703346079,1.19628533060276,0.259422698785088,-0.517365045380286,0.265330090164173,0.641254440999332,-0.112363803420961,0.515434116779844,0.38254256193474,"low","medium","1","3"
"medium-intensity forest",42,5193284,3426465,1.269587093657,-0.23928242902586,-0.0354251922184946,0.2919399095329,-0.312119506019479,-1.32777504957428,-1.2819827883566,-1.18117747937524,0.603109238247411,-1.24483214811203,-1.15307832608748,-0.937683995940368,-1.42117913291046,-0.95236077431796,-1.59803965252342,1.08850776347533,0.414489443372312,0.025988554039273,0.497634436911652,1.03606943210166,-1.22682645600718,-0.4900171699481,-0.97418396017531,0.868212216658409,0.940348706119703,0.0250861783710367,0.0730642751163472,1.30024811598812,0.193335468643388,1.65286537459481,2.40911963873049,-0.352021800473344,0.641112929438532,1.09919929898052,0.0317947781636772,-1.44778429779706,-0.164431614909597,0.587128469492533,-0.0451582551777621,0.622409935427976,0.433969157968427,"low","medium","1","3"
"medium-intensity cropland",62,4988284,3421465,0.0141358969895384,0.207912318976509,-0.108061525715698,0.0418776971057134,-0.203321242374398,-1.21845600441051,-1.16858453466192,-1.04867313884544,0.310172429541509,-1.14905812639141,-1.07475776379291,-0.866955955508627,-1.16505623510653,-1.19673918551476,-1.42032373647596,0.489307285716162,0.122354950330317,0.145096751079111,-0.0627150732956533,0.862820255016973,-1.43351888314413,-1.28458293500499,-1.68593510043509,1.34044895576884,-0.852261034296191,-0.587187525614033,-0.589205688758441,0.735704773252179,-1.24971146265186,0.734001007516232,-0.310607023336234,-0.25956212398549,-0.469460652159673,0.0362269143340987,-0.166424927699732,-2.45700738198276,0.507599054272823,-0.125475484276889,0.442131514496394,-0.0971135963830359,-0.0658831327763662,"low","medium","1","3"
"low-intensity settlement",21,4722284,3410465,-0.115188345224771,0.338523350724567,0.0837646093502346,0.0299405939752925,0.177472826293282,-0.963427375864229,-1.16139098388663,-0.754265254703012,-0.498939217107641,-1.0300033010097,-0.776415764142342,-0.775537902534212,-0.739120302141892,-1.31008445085101,-1.07384248498872,-0.218671652416402,0.0529860423160454,0.515354308994191,-0.717382154685338,0.854549939905998,-1.27632660619723,-0.718082773871533,0.0413804217906626,1.84123670186457,0.460886727266847,0.796994827465411,-0.593615450330679,-0.955205529603383,0.923830324567152,1.03136339350271,-1.66561591556782,1.59700534522846,1.56346748046726,-2.35405702016391,-3.73686693466359,-4.0433402683125,-1.37738021063737,-1.19416944699752,2.31605593825085,-3.67253989855107,-2.20481292236726,"low","low","0","2"
"wetland",12,5146284,3408465,-2.94493604508664,-0.323457296660123,0.0398696498638852,0.318953773469106,-0.230520792073456,-1.44165351017886,-1.48553606058213,-1.22315020488979,0.607375695797304,-1.36910163252844,-1.20832993615941,-1.0257931054742,-1.52295733429282,-1.01841365078901,-1.56516029326296,0.952502254630718,0.389702341139323,0.105908116382112,0.343599162076917,1.05478529345232,-1.8218489565565,0.941570127279015,-2.63897952237212,0.739205102069269,0.618277607366642,-0.695219821027558,-0.871015601738025,0.822859833189863,-1.24971146265186,0.384744016107937,-0.410454565126697,-0.0708346635602337,0.0158570934806605,-0.668996390413722,-1.24631545596857,-1.16885022956424,-0.850895671995367,-0.664804115054009,0.0828969370283624,-1.17719330713413,-0.673541513602553,"low","none","0","1"
"high-intensity cropland",63,4279284,3370465,-2.669512301433,0.593102570269779,0.493588448400609,0.1124167880617,0.830262651346929,-0.742626073941932,-1.08743382794151,-0.70528702708362,-1.1176176393253,-1.03287319832201,-0.544487267269947,-0.777787776728603,-0.349848709434976,-1.59816100355771,-0.461760049141591,-1.27280430997441,0.103641041237034,1.19831080992815,-1.6934335332913,0.911691451275726,-1.95889605794133,-1.01654581407371,-1.90168049365874,-1.13759798639106,0.98407488122218,-1.77933741953499,-2.60636300208256,-0.372358581779174,-1.06590627471619,0.190852092921535,-0.121405479905497,-0.811109562735531,-0.447425350981333,-0.0164608055307724,0.0878726302926904,-0.117105238334729,-0.576704281122717,-0.644709071386491,-0.451763429714018,0.0536548385977813,0.125944439759337,"high","high","1","4"
"forest/shrubs and cropland mosaics",71,4279284,3367465,-0.473791190822529,0.593102570269779,0.493588448400609,0.117539959209297,0.830262651346929,-0.753076858126448,-1.10187751423315,-0.70224316667878,-1.145897534341,-1.04555580406519,-0.54659259966009,-0.787702899196212,-0.353248913780449,-1.59816100355771,-0.459762058828911,-1.26548517770911,0.129374321361982,1.20589649012145,-1.67164824610657,0.915240908735811,-1.56140238313389,-1.31799302543782,-1.01966895744097,-0.514912066828815,0.237569856752841,-0.300337468340397,-1.45269886867569,0.547819160077072,-1.24971146265186,0.606411978741397,-0.272108430173747,-0.0297072644427766,-0.298426171021204,-0.433791120369818,-0.184999180871732,0.176480236467122,-0.0936188174356066,-0.631029483042984,0.457759394953989,-0.32278109895423,0.104324500361991,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,4304284,3351465,-0.881563250875566,0.569249153717791,0.439945768335269,0.141179734647494,0.752714623028131,-0.782178604470685,-1.16238068613399,-0.663800780250786,-1.27261855979286,-1.07958535399244,-0.525914304420277,-0.814085967517957,-0.342243545055684,-1.32977840149259,-0.357941633954253,-1.11222588407831,0.186455054339834,1.1112316378335,-1.45326831662707,0.931619119587349,-1.6246798892539,-0.311248090502359,-0.315755833830476,-0.555131190382083,0.428358157929488,0.839063493185001,-0.205705167731035,0.813448021145647,-1.24971146265186,-0.33465701750216,-1.53801157558208,-1.278369079368,-1.0911345688097,-0.994169433451141,-0.35792928341137,-0.656912651245767,-0.852696092154796,-1.94543860851991,0.964700091848471,-0.233817998062346,0.0305189939055804,"low","none","0","1"
"high-intensity forest",43,4286284,3330465,-0.313639933211372,0.610519112370287,0.537815577226783,0.220017676723582,0.830262651346929,-0.88302475530325,-1.24224652737898,-0.719408267269668,-1.27024852249674,-1.16863464429092,-0.625984653275484,-0.881615261334486,-0.437697837842859,-1.38887453641542,-0.348500426209174,-1.13258632312736,0.255901753072939,1.18131506807106,-1.47014774850902,0.986239961557664,-1.67641007137515,-1.65837967972485,-1.74360527777741,-0.512834974848949,0.405374857932752,-0.128759827482934,-0.585880203938123,0.524841676808221,-0.793581183372525,0.720364770030038,-0.0417252319042634,0.0540555034699599,-0.0795632376698611,-0.235858581780728,-0.0248699355929883,-1.67815890486338,-0.555925265855622,-0.448514614845358,0.491387649315465,0.0943006228296786,0.267856578422079,"high","high","1","4"
"forest/shrubs and cropland mosaics",71,4285284,3327465,-3.23296159168638,0.61840798036785,0.554084230512178,0.229019820311503,0.830262651346929,-0.887800779158806,-1.2478459430621,-0.716458148100775,-1.28617911310819,-1.17563130326132,-0.629180905052159,-0.886829188824212,-0.440597528012283,-1.31221215682291,-0.331461227134237,-1.12293198765777,0.274001060316859,1.18231129343551,-1.44820799124483,0.992476865380386,-2.31478660206661,-1.11953836991966,-1.20653745977041,-0.707124972098776,0.449743966101029,-1.20401340999805,-1.69685712082702,-0.025194600226467,-0.886509994436387,1.13642165840485,0.299457023881765,-0.834139712342351,-0.0836516237077587,-0.0714488043121063,-0.754410023421829,-0.327074550536653,0.273092267856108,-0.92785148468753,0.615516053442814,-0.609789775222602,0.553903153042683,"low","low","0","2"
